VersionInfo.ProductName,VersionInfo.ProductVersion,VersionInfo.FileVersion,OpenArrayPlate.SerialNumber,OpenArrayPlate.ChipTransformsApplied,Assay.Assay ID,Assay.Assay Number,Assay.TaqMan Assay ID,Assay.Assay Name,Assay.Assay Type,Assay.Assay Pool,Assay.AmplificationCurveDyeNames.0,ThroughHole.Ct,ThroughHole.Concentration,ThroughHole.ConcentrationUnit,ThroughHole.Outlier,ThroughHole.CtConfidence,ThroughHole.Tm,ThroughHole.TmData.Area,ThroughHole.Address,ThroughHole.IntensityData.ROX.1,ThroughHole.IntensityData.FAMTP.1,SamplePlate.SerialNumber,SampleInfo.SampleID,SampleInfo.Description,SampleInfo.Dilution
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,000599_hsa-miR-224,421,TM000599,hsa-miR-224,TARG,A,FAMTP,18.058,,,FALSE,1151.15512,,0,B5f5,247.3886001,3095.899236,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001671_mmu-miR-467#,422,TM001671,mmu-miR-467#,TARG,A,FAMTP,40,,,FALSE,50.2618958,,0,B5f6,307.211134,3495.122488,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001671_mmu-miR-467#,422,TM001671,mmu-miR-467#,TARG,A,FAMTP,40,,,FALSE,96.13989541,,0,B5f6,249.848137,2989.102453,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002509_mmu-miR-324-3p,423,TM002509,mmu-miR-324-3p,TARG,A,FAMTP,19.619,,,FALSE,495.7389078,,0,B5f7,301.13457,3210.904651,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002509_mmu-miR-324-3p,423,TM002509,mmu-miR-324-3p,TARG,A,FAMTP,18.361,,,FALSE,424.2252197,,0,B5f7,251.8996129,2710.246,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001085_mmu-miR-468,424,TM001085,mmu-miR-468,TARG,A,FAMTP,40,,,FALSE,33.16109886,,0,B5f8,299.8930667,3325.670385,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001085_mmu-miR-468,424,TM001085,mmu-miR-468,TARG,A,FAMTP,40,,,FALSE,33.71867086,,0,B5f8,251.4911057,2897.223194,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002452_mmu-miR-376b,451,TM002452,mmu-miR-376b,TARG,A,FAMTP,40,,,FALSE,165.0527131,,0,B5g3,328.2452774,2614.59561,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002452_mmu-miR-376b,451,TM002452,mmu-miR-376b,TARG,A,FAMTP,40,,,FALSE,70.62831064,,0,B5g3,267.7809894,2294.31158,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002322_hsa-miR-671-3p,452,TM002322,hsa-miR-671-3p,TARG,A,FAMTP,40,,,FALSE,240.1482809,,0,B5g4,315.5998329,2878.5245,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002322_hsa-miR-671-3p,452,TM002322,hsa-miR-671-3p,TARG,A,FAMTP,40,,,FALSE,232.7882655,,0,B5g4,273.5097933,2742.810379,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002606_mmu-miR-500,453,TM002606,mmu-miR-500,TARG,A,FAMTP,40,,,FALSE,99.38147683,,0,B5g5,320.6898485,3658.427542,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002606_mmu-miR-500,453,TM002606,mmu-miR-500,TARG,A,FAMTP,40,,,FALSE,104.29604,,0,B5g5,249.0224755,3040.513618,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001727_Y1,990,TM001727,Y1,ENDO,B,FAMTP,20.454,,,FALSE,939.5338463,,0,B5g6,314.2848074,3595.497763,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001727_Y1,990,TM001727,Y1,ENDO,B,FAMTP,19.584,,,FALSE,579.2494462,,0,B5g6,257.3446914,3258.05313,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001659_mmu-miR-488,484,TM001659,mmu-miR-488,TARG,A,FAMTP,40,,,FALSE,142.6919445,,0,B5h4,308.3335289,3133.681253,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001659_mmu-miR-488,484,TM001659,mmu-miR-488,TARG,A,FAMTP,40,,,FALSE,202.2118761,,0,B5h4,251.9353576,2698.600018,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002027_mmu-miR-770-3p,485,TM002027,mmu-miR-770-3p,TARG,A,FAMTP,40,,,FALSE,40.04365875,,0,B5h5,317.7905908,3053.479115,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002027_mmu-miR-770-3p,485,TM002027,mmu-miR-770-3p,TARG,A,FAMTP,40,,,FALSE,32.23626171,,0,B5h5,251.7462075,2537.407299,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002469_mmu-miR-743a,486,TM002469,mmu-miR-743a,TARG,A,FAMTP,40,,,FALSE,25.43603866,,0,B5h6,323.680414,3895.415384,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002469_mmu-miR-743a,486,TM002469,mmu-miR-743a,TARG,A,FAMTP,40,,,FALSE,28.01797072,,0,B5h6,265.0844896,3421.420808,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002277_hsa-miR-320,266,TM002277,hsa-miR-320,TARG,A,FAMTP,19.028,,,FALSE,370.8876854,,0,B6a2,266.5445819,3007.165409,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002277_hsa-miR-320,266,TM002277,hsa-miR-320,TARG,A,FAMTP,17.115,,,FALSE,622.9017628,,0,B6a2,213.4178802,2444.283898,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002252_hsa-miR-338-3p,267,TM002252,hsa-miR-338-3p,TARG,A,FAMTP,32.31,,,FALSE,309.4150912,,0,B6a3,256.8616278,3453.652849,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002252_hsa-miR-338-3p,267,TM002252,hsa-miR-338-3p,TARG,A,FAMTP,40,,,FALSE,192.8637546,,0,B6a3,212.1437515,2807.078116,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002227_hsa-miR-323-3p,268,TM002227,hsa-miR-323-3p,TARG,A,FAMTP,40,,,FALSE,32.22440941,,0,B6a4,261.3789944,2710.753164,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002227_hsa-miR-323-3p,268,TM002227,hsa-miR-323-3p,TARG,A,FAMTP,40,,,FALSE,57.34002046,,0,B6a4,221.9816293,2330.531399,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001230_snoRNA135,797,TM001230,snoRNA135,ENDO,B,FAMTP,16.216,,,FALSE,650.8538355,,0,B6a5,259.2344678,3893.942786,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001230_snoRNA135,797,TM001230,snoRNA135,ENDO,B,FAMTP,15.726,,,FALSE,539.8852839,,0,B6a5,212.1471615,3293.869248,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,000539_hsa-miR-324-5p,270,TM000539,hsa-miR-324-5p,TARG,A,FAMTP,19.967,,,FALSE,1256.456582,,0,B6a6,260.8912968,3542.338712,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,000539_hsa-miR-324-5p,270,TM000539,hsa-miR-324-5p,TARG,A,FAMTP,19.09,,,FALSE,1109.376602,,0,B6a6,213.4129123,3076.931724,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,000528_hsa-miR-301,271,TM000528,hsa-miR-301,TARG,A,FAMTP,19.363,,,FALSE,622.4676172,,0,B6a7,258.5391939,2813.807591,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,000528_hsa-miR-301,271,TM000528,hsa-miR-301,TARG,A,FAMTP,19.995,,,FALSE,580.5098169,,0,B6a7,220.4384049,2408.477856,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,000463_hsa-miR-141,297,TM000463,hsa-miR-141,TARG,A,FAMTP,40,,,FALSE,239.4761226,,0,B6b1,296.9563059,3398.671404,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,000463_hsa-miR-141,297,TM000463,hsa-miR-141,TARG,A,FAMTP,40,,,FALSE,154.9092683,,0,B6b1,229.3684323,2816.202437,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,000545_hsa-miR-331,298,TM000545,hsa-miR-331,TARG,A,FAMTP,17.806,,,FALSE,815.9368929,,0,B6b2,280.1059047,3872.312013,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,000545_hsa-miR-331,298,TM000545,hsa-miR-331,TARG,A,FAMTP,17.13,,,FALSE,658.0487773,,0,B6b2,220.9364003,3275.242711,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001973_U6 rRNA,827,TM001973,U6 rRNA,ENDO,B,FAMTP,9.754,,,FALSE,955.0788869,,0,B6b3,281.915021,3762.673892,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001973_U6 rRNA,827,TM001973,U6 rRNA,ENDO,B,FAMTP,9.442,,,FALSE,785.5561175,,0,B6b3,230.4925965,3108.783655,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002533_mmu-miR-339-3p,300,TM002533,mmu-miR-339-3p,TARG,A,FAMTP,40,,,FALSE,67.30247592,,0,B6b4,279.4686319,2869.57999,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002533_mmu-miR-339-3p,300,TM002533,mmu-miR-339-3p,TARG,A,FAMTP,40,,,FALSE,68.06426186,,0,B6b4,230.2367409,2487.525918,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001329_rno-miR-333,301,TM001329,rno-miR-333,TARG,A,FAMTP,40,,,FALSE,41.01642001,,0,B6b5,284.9403508,3465.647453,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001329_rno-miR-333,301,TM001329,rno-miR-333,TARG,A,FAMTP,40,,,FALSE,31.68393837,,0,B6b5,248.7843619,2864.380753,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002059_rno-miR-339-3p,302,TM002059,rno-miR-339-3p,TARG,A,FAMTP,40,,,FALSE,0,,0,B6b6,279.5114566,2849.595447,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002059_rno-miR-339-3p,302,TM002059,rno-miR-339-3p,TARG,A,FAMTP,40,,,FALSE,55.19915088,,0,B6b6,235.8799072,2486.654399,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002185_hsa-miR-335#,303,TM002185,hsa-miR-335#,TARG,A,FAMTP,40,,,FALSE,50.63892796,,0,B6b7,281.3677858,3428.717118,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002185_hsa-miR-335#,303,TM002185,hsa-miR-335#,TARG,A,FAMTP,40,,,FALSE,43.37333644,,0,B6b7,229.5029753,3000.993793,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002257_hsa-miR-339-5p,304,TM002257,hsa-miR-339-5p,TARG,A,FAMTP,40,,,FALSE,234.9272299,,0,B6b8,261.279026,2808.850861,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002257_hsa-miR-339-5p,304,TM002257,hsa-miR-339-5p,TARG,A,FAMTP,40,,,FALSE,201.1229527,,0,B6b8,226.1093412,2464.18907,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001344_rno-miR-343,329,TM001344,rno-miR-343,TARG,A,FAMTP,40,,,FALSE,49.59154844,,0,B6c1,299.6640537,2984.141044,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001344_rno-miR-343,329,TM001344,rno-miR-343,TARG,A,FAMTP,40,,,FALSE,38.25480297,,0,B6c1,244.4603316,2606.371074,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001333_rno-miR-346,330,TM001333,rno-miR-346,TARG,A,FAMTP,40,,,FALSE,41.69081063,,0,B6c2,281.5157137,2808.281162,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001333_rno-miR-346,330,TM001333,rno-miR-346,TARG,A,FAMTP,40,,,FALSE,44.67002342,,0,B6c2,246.5389305,2559.853457,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001063_mmu-miR-344,331,TM001063,mmu-miR-344,TARG,A,FAMTP,40,,,FALSE,0,,0,B6c3,286.785932,3313.114245,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001063_mmu-miR-344,331,TM001063,mmu-miR-344,TARG,A,FAMTP,40,,,FALSE,30.33148211,,0,B6c3,237.083889,2789.489982,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001334_rno-miR-347,332,TM001334,rno-miR-347,TARG,A,FAMTP,40,,,FALSE,139.0925236,,0,B6c4,288.8773118,3129.938277,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001334_rno-miR-347,332,TM001334,rno-miR-347,TARG,A,FAMTP,40,,,FALSE,90.68097428,,0,B6c4,242.5837806,3232.323527,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001332_rno-miR-344,333,TM001332,rno-miR-344,TARG,A,FAMTP,40,,,FALSE,22.94885536,,0,B6c5,310.9257843,3258.499844,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001332_rno-miR-344,333,TM001332,rno-miR-344,TARG,A,FAMTP,40,,,FALSE,24.18450626,,0,B6c5,247.9063557,2713.093667,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001335_rno-miR-349,334,TM001335,rno-miR-349,TARG,A,FAMTP,40,,,FALSE,44.23122287,,0,B6c6,298.7545738,2404.277903,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001335_rno-miR-349,334,TM001335,rno-miR-349,TARG,A,FAMTP,40,,,FALSE,32.96277599,,0,B6c6,258.2019226,2097.89158,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002060_rno-miR-344-5p,335,TM002060,rno-miR-344-5p,TARG,A,FAMTP,40,,,FALSE,32.83952214,,0,B6c7,283.340745,3040.493838,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002060_rno-miR-344-5p,335,TM002060,rno-miR-344-5p,TARG,A,FAMTP,40,,,FALSE,35.88564885,,0,B6c7,244.2237592,2614.586591,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002530_mmu-miR-350,336,TM002530,mmu-miR-350,TARG,A,FAMTP,25.133,,,FALSE,537.9883224,,0,B6c8,272.41674,2668.830012,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002530_mmu-miR-350,336,TM002530,mmu-miR-350,TARG,A,FAMTP,23.092,,,FALSE,468.9508836,,0,B6c8,238.9768373,2331.10061,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001316_rno-miR-505,361,TM001316,rno-miR-505,TARG,A,FAMTP,27.644,,,FALSE,327.7394394,,0,B6d1,301.3770706,2807.477978,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001316_rno-miR-505,361,TM001316,rno-miR-505,TARG,A,FAMTP,25.141,,,FALSE,386.7770638,,0,B6d1,242.8613752,2304.52609,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,000338_ath-miR159a,890,TM000338,ath-miR159a,ENDO,B,FAMTP,40,,,FALSE,35.18365942,,0,B6d2,289.1471404,3842.236467,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,000338_ath-miR159a,890,TM000338,ath-miR159a,ENDO,B,FAMTP,40,,,FALSE,0,,0,B6d2,244.9172994,3285.356993,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001312_mmu-miR-546,363,TM001312,mmu-miR-546,TARG,A,FAMTP,40,,,FALSE,299.8609598,,0,B6d3,296.1259356,3427.986666,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001312_mmu-miR-546,363,TM001312,mmu-miR-546,TARG,A,FAMTP,40,,,FALSE,222.4702941,,0,B6d3,241.8270001,2991.185503,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001959_mmu-miR-676,364,TM001959,mmu-miR-676,TARG,A,FAMTP,40,,,FALSE,61.5754257,,0,B6d4,282.5228367,3272.89558,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001959_mmu-miR-676,364,TM001959,mmu-miR-676,TARG,A,FAMTP,40,,,FALSE,117.3718807,,0,B6d4,243.557757,2914.196181,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002564_mmu-miR-547,365,TM002564,mmu-miR-547,TARG,A,FAMTP,40,,,FALSE,48.52685866,,0,B6d5,309.1708197,3683.198961,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002564_mmu-miR-547,365,TM002564,mmu-miR-547,TARG,A,FAMTP,40,,,FALSE,43.84900042,,0,B6d5,251.327503,3181.807273,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001660_mmu-miR-677,366,TM001660,mmu-miR-677,TARG,A,FAMTP,40,,,FALSE,58.97162537,,0,B6d6,288.3188631,3099.838342,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001660_mmu-miR-677,366,TM001660,mmu-miR-677,TARG,A,FAMTP,40,,,FALSE,104.5837119,,0,B6d6,245.0539169,2766.698861,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001232_snoRNA202,895,TM001232,snoRNA202,ENDO,B,FAMTP,11.314,,,FALSE,1288.537824,,0,B6d7,297.9519152,3718.948397,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001232_snoRNA202,895,TM001232,snoRNA202,ENDO,B,FAMTP,10.76,,,FALSE,890.3365315,,0,B6d7,242.758196,3210.538759,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001662_mmu-miR-679,368,TM001662,mmu-miR-679,TARG,A,FAMTP,40,,,FALSE,34.59502489,,0,B6d8,289.1669502,3092.573673,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001662_mmu-miR-679,368,TM001662,mmu-miR-679,TARG,A,FAMTP,40,,,FALSE,31.42175824,,0,B6d8,239.3512356,2782.365423,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001670_mmu-miR-685,393,TM001670,mmu-miR-685,TARG,A,FAMTP,40,,,FALSE,124.5916961,,0,B6e1,315.569067,3499.319182,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001670_mmu-miR-685,393,TM001670,mmu-miR-685,TARG,A,FAMTP,40,,,FALSE,116.0797638,,0,B6e1,251.602037,3082.345888,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,000399_hsa-miR-23a,394,TM000399,hsa-miR-23a,TARG,A,FAMTP,40,,,FALSE,46.86252122,,0,B6e2,293.50857,2786.383045,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,000399_hsa-miR-23a,394,TM000399,hsa-miR-23a,TARG,A,FAMTP,40,,,FALSE,47.49136934,,0,B6e2,258.2992623,2544.548604,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001672_mmu-miR-686,395,TM001672,mmu-miR-686,TARG,A,FAMTP,40,,,FALSE,30.69688608,,0,B6e3,294.0673079,3915.04892,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001672_mmu-miR-686,395,TM001672,mmu-miR-686,TARG,A,FAMTP,40,,,FALSE,0,,0,B6e3,254.4055909,3443.634968,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002112_hsa-miR-29a,396,TM002112,hsa-miR-29a,TARG,A,FAMTP,14.818,,,FALSE,1224.960723,,0,B6e4,297.0515042,3567.001215,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002112_hsa-miR-29a,396,TM002112,hsa-miR-29a,TARG,A,FAMTP,13.38,,,FALSE,883.4763362,,0,B6e4,258.3074891,3262.945255,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001626_mmu-miR-297b,397,TM001626,mmu-miR-297b,TARG,A,FAMTP,40,,,FALSE,0,,0,B6e5,298.855507,3484.097257,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001626_mmu-miR-297b,397,TM001626,mmu-miR-297b,TARG,A,FAMTP,40,,,FALSE,0,,0,B6e5,253.8465399,2989.966379,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,000417_hsa-miR-30a-5p,398,TM000417,hsa-miR-30a-5p,TARG,A,FAMTP,15.471,,,FALSE,1530.962111,,0,B6e6,309.2960879,3244.567204,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,000417_hsa-miR-30a-5p,398,TM000417,hsa-miR-30a-5p,TARG,A,FAMTP,13.771,,,FALSE,1013.373361,,0,B6e6,253.4348292,2901.303251,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,000377_hsa-let-7a,399,TM000377,hsa-let-7a,TARG,A,FAMTP,40,,,FALSE,253.6829962,,0,B6e7,299.0937015,3515.376069,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,000377_hsa-let-7a,399,TM000377,hsa-let-7a,TARG,A,FAMTP,40,,,FALSE,201.4041651,,0,B6e7,250.0339028,3046.451675,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002223_hsa-miR-30e,400,TM002223,hsa-miR-30e,TARG,A,FAMTP,15.386,,,FALSE,386.8465651,,0,B6e8,284.8082727,3363.079956,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002223_hsa-miR-30e,400,TM002223,hsa-miR-30e,TARG,A,FAMTP,14.621,,,FALSE,414.3306349,,0,B6e8,236.4899751,2960.132951,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,000590_hsa-miR-129,425,TM000590,hsa-miR-129,TARG,A,FAMTP,40,,,FALSE,55.13589377,,0,B6f1,316.396505,2968.060894,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,000590_hsa-miR-129,425,TM000590,hsa-miR-129,TARG,A,FAMTP,40,,,FALSE,106.169095,,0,B6f1,252.3846744,2533.604944,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002282_hsa-let-7g,426,TM002282,hsa-let-7g,TARG,A,FAMTP,15.711,,,FALSE,778.2882554,,0,B6f2,296.8517657,3417.612295,GNP81,B1,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002282_hsa-let-7g,426,TM002282,hsa-let-7g,TARG,A,FAMTP,14.925,,,FALSE,540.734174,,0,B6f2,251.9968009,2952.824715,GPK57,A4,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001193_mmu-miR-187,427,TM001193,mmu-miR-187,TARG,A,FAMTP,40,,,FALSE,87.55836233,,0,B6f3,306.3624597,2847.042174,GNP81,B1,mutant,1
